"Order ID","Customer ID","cl_order_date","order_year","order_month","sales","recency","frequency","monetary","r_score","f_score","m_score","rfm_score","segment","cl_year"
"US-2013-139087","DK-13375","2013-07-18T00:00:00.000Z","2013","7","12.816","19","23","3318.4859999999994","1","1","2","112","Low Value Customers","2013"
"CA-2014-152226","JH-15910","2014-05-13T00:00:00.000Z","2014","5","5.904","41","9","959.4770000000002","2","4","4","244","At Risk Customers","2014"
"CA-2012-116484","JK-15205","2012-11-20T00:00:00.000Z","2012","11","63.824","61","13","4427.142000000001","3","3","1","331","Loyal Customers","2012"
"CA-2012-116484","JK-15205","2012-11-20T00:00:00.000Z","2012","11","141.552","61","13","4427.142000000001","3","3","1","331","Loyal Customers","2012"
"CA-2013-100944","EH-13765","2013-09-25T00:00:00.000Z","2013","9","304.9","135","32","10310.880000000001","4","1","1","411","Growing Customers","2013"
"CA-2013-100944","EH-13765","2013-09-25T00:00:00.000Z","2013","9","563.24","135","32","10310.880000000001","4","1","1","411","Growing Customers","2013"
"CA-2013-125080","VW-21775","2013-10-22T00:00:00.000Z","2013","10","661.176","28","18","6134.0380000000005","2","1","1","211","Low Value Customers","2013"
"CA-2013-121020","CG-12040","2013-10-25T00:00:00.000Z","2013","10","239.976","49","9","904.468","2","4","5","245","At Risk Customers","2013"
"CA-2011-100090","EB-13705","2011-07-08T00:00:00.000Z","2011","7","502.488","48","12","3644.9780000000005","2","3","2","232","At Risk Customers","2011"
"CA-2011-100090","EB-13705","2011-07-08T00:00:00.000Z","2011","7","196.704","48","12","3644.9780000000005","2","3","2","232","At Risk Customers","2011"
"US-2012-139675","NF-18595","2012-03-13T00:00:00.000Z","2012","3","915.136","114","12","2031.472","4","3","3","433","Loyal Customers","2012"
"US-2012-139675","NF-18595","2012-03-13T00:00:00.000Z","2012","3","327.76","114","12","2031.472","4","3","3","433","Loyal Customers","2012"
"CA-2014-143756","ME-17725","2014-12-03T00:00:00.000Z","2014","12","701.96","28","13","1908.4532","2","3","3","233","At Risk Customers","2014"
"CA-2012-151253","AZ-10750","2012-04-22T00:00:00.000Z","2012","4","88.776","160","12","1622.018","4","3","4","434","Loyal Customers","2012"
"CA-2012-151253","AZ-10750","2012-04-22T00:00:00.000Z","2012","4","64.14","160","12","1622.018","4","3","4","434","Loyal Customers","2012"
"CA-2011-141152","RF-19345","2011-09-16T00:00:00.000Z","2011","9","33.552","390","16","3309.1500000000005","5","2","2","522","Growing Customers","2011"
"CA-2011-141313","AJ-10780","2011-12-28T00:00:00.000Z","2011","12","1737.18","75","15","4867.344","3","2","1","321","Growing Customers","2011"
"CA-2011-141313","AJ-10780","2011-12-28T00:00:00.000Z","2011","12","704.25","75","15","4867.344","3","2","1","321","Growing Customers","2011"
"CA-2011-141313","AJ-10780","2011-12-28T00:00:00.000Z","2011","12","141.76","75","15","4867.344","3","2","1","321","Growing Customers","2011"
"CA-2011-169852","SF-20965","2011-10-21T00:00:00.000Z","2011","10","36.36","48","17","3336.535","2","2","2","222","Low Value Customers","2011"
"CA-2014-107314","MZ-17335","2014-12-01T00:00:00.000Z","2014","12","25.83","30","6","593.606","2","5","5","255","At Risk Customers","2014"
"US-2011-161305","SB-20170","2011-06-06T00:00:00.000Z","2011","6","24.588","201","7","1348.02","4","5","4","454","Top Customers","2011"
"US-2011-161305","SB-20170","2011-06-06T00:00:00.000Z","2011","6","13.984","201","7","1348.02","4","5","4","454","Top Customers","2011"
"CA-2014-166919","AH-10210","2014-11-24T00:00:00.000Z","2014","11","195.96","6","13","4805.344","1","3","1","131","At Risk Customers","2014"
"CA-2014-162712","NK-18490","2014-06-19T00:00:00.000Z","2014","6","74.352","70","11","572.048","3","3","5","335","Loyal Customers","2014"
"CA-2014-107552","AI-10855","2014-05-06T00:00:00.000Z","2014","5","6.68","13","18","4375.785999999999","1","1","1","111","Low Value Customers","2014"
"CA-2013-163328","TP-21565","2013-11-05T00:00:00.000Z","2013","11","17.584","350","10","1936.6399999999996","5","4","3","543","Loyal Customers","2013"
"CA-2013-163328","TP-21565","2013-11-05T00:00:00.000Z","2013","11","104.784","350","10","1936.6399999999996","5","4","3","543","Loyal Customers","2013"
"CA-2013-163328","TP-21565","2013-11-05T00:00:00.000Z","2013","11","47.952","350","10","1936.6399999999996","5","4","3","543","Loyal Customers","2013"
"CA-2013-163328","TP-21565","2013-11-05T00:00:00.000Z","2013","11","650.352","350","10","1936.6399999999996","5","4","3","543","Loyal Customers","2013"
"CA-2013-163328","TP-21565","2013-11-05T00:00:00.000Z","2013","11","629.184","350","10","1936.6399999999996","5","4","3","543","Loyal Customers","2013"
"CA-2013-163328","TP-21565","2013-11-05T00:00:00.000Z","2013","11","15.176","350","10","1936.6399999999996","5","4","3","543","Loyal Customers","2013"
"CA-2011-112837","LW-17125","2011-09-11T00:00:00.000Z","2011","9","127.95","205","5","1259.04","4","5","4","454","Top Customers","2011"
"CA-2014-120019","NG-18355","2014-02-17T00:00:00.000Z","2014","2","579.51","48","16","1869.58","2","2","3","223","Low Value Customers","2014"
"CA-2014-120019","NG-18355","2014-02-17T00:00:00.000Z","2014","2","14.99","48","16","1869.58","2","2","3","223","Low Value Customers","2014"
"CA-2011-100762","NG-18355","2011-11-24T00:00:00.000Z","2011","11","151.92","48","16","1869.58","2","2","3","223","Low Value Customers","2011"
"CA-2011-100762","NG-18355","2011-11-24T00:00:00.000Z","2011","11","196.62","48","16","1869.58","2","2","3","223","Low Value Customers","2011"
"CA-2011-100762","NG-18355","2011-11-24T00:00:00.000Z","2011","11","144.12","48","16","1869.58","2","2","3","223","Low Value Customers","2011"
"CA-2011-100762","NG-18355","2011-11-24T00:00:00.000Z","2011","11","15.96","48","16","1869.58","2","2","3","223","Low Value Customers","2011"
"CA-2014-161459","EB-13750","2014-11-26T00:00:00.000Z","2014","11","39.96","35","20","3236.3139999999994","2","1","2","212","Low Value Customers","2014"
"CA-2014-161459","EB-13750","2014-11-26T00:00:00.000Z","2014","11","34.08","35","20","3236.3139999999994","2","1","2","212","Low Value Customers","2014"
"CA-2014-160017","SP-20860","2014-09-29T00:00:00.000Z","2014","9","10.368","79","24","4282.94","3","1","1","311","Growing Customers","2014"
"CA-2011-123316","SP-20545","2011-10-13T00:00:00.000Z","2011","10","7.752","327","10","1306.0859999999998","5","4","4","544","Top Customers","2011"
"CA-2011-141299","RB-19795","2011-06-03T00:00:00.000Z","2011","6","15.28","32","18","5633.315999999999","2","1","1","211","Low Value Customers","2011"
"CA-2011-104402","DB-13660","2011-06-17T00:00:00.000Z","2011","6","65.97","12","10","1155.2019999999998","1","4","4","144","At Risk Customers","2011"
"CA-2012-110289","NB-18655","2012-10-29T00:00:00.000Z","2012","10","33.4","19","17","1972.599","1","2","3","123","Low Value Customers","2012"
"CA-2012-110289","NB-18655","2012-10-29T00:00:00.000Z","2012","10","210.84","19","17","1972.599","1","2","3","123","Low Value Customers","2012"
"CA-2011-167927","XP-21865","2011-01-21T00:00:00.000Z","2011","1","13.98","43","28","2374.6580000000004","2","1","3","213","Low Value Customers","2011"
"CA-2011-167927","XP-21865","2011-01-21T00:00:00.000Z","2011","1","272.94","43","28","2374.6580000000004","2","1","3","213","Low Value Customers","2011"
"CA-2011-167927","XP-21865","2011-01-21T00:00:00.000Z","2011","1","19.05","43","28","2374.6580000000004","2","1","3","213","Low Value Customers","2011"
"CA-2011-167927","XP-21865","2011-01-21T00:00:00.000Z","2011","1","247.716","43","28","2374.6580000000004","2","1","3","213","Low Value Customers","2011"
"CA-2011-167927","XP-21865","2011-01-21T00:00:00.000Z","2011","1","66.58","43","28","2374.6580000000004","2","1","3","213","Low Value Customers","2011"
"CA-2011-167927","XP-21865","2011-01-21T00:00:00.000Z","2011","1","43.92","43","28","2374.6580000000004","2","1","3","213","Low Value Customers","2011"
"CA-2011-167927","XP-21865","2011-01-21T00:00:00.000Z","2011","1","14.73","43","28","2374.6580000000004","2","1","3","213","Low Value Customers","2011"
"CA-2011-167927","XP-21865","2011-01-21T00:00:00.000Z","2011","1","29.7","43","28","2374.6580000000004","2","1","3","213","Low Value Customers","2011"
"CA-2011-133305","MH-17455","2011-07-11T00:00:00.000Z","2011","7","49.12","85","11","2456.182","3","3","3","333","Loyal Customers","2011"
"CA-2011-133305","MH-17455","2011-07-11T00:00:00.000Z","2011","7","18.28","85","11","2456.182","3","3","3","333","Loyal Customers","2011"
"CA-2013-165995","BG-11740","2013-08-31T00:00:00.000Z","2013","8","47.04","57","7","1006.356","3","5","4","354","Loyal Customers","2013"
"CA-2013-165995","BG-11740","2013-08-31T00:00:00.000Z","2013","8","339.96","57","7","1006.356","3","5","4","354","Loyal Customers","2013"
"CA-2014-143112","TS-21370","2014-10-06T00:00:00.000Z","2014","10","87.8","36","15","11891.751","2","2","1","221","Low Value Customers","2014"
"CA-2014-143112","TS-21370","2014-10-06T00:00:00.000Z","2014","10","221.382","36","15","11891.751","2","2","1","221","Low Value Customers","2014"
"CA-2014-143112","TS-21370","2014-10-06T00:00:00.000Z","2014","10","5199.96","36","15","11891.751","2","2","1","221","Low Value Customers","2014"
"US-2014-105830","DB-13660","2014-01-01T00:00:00.000Z","2014","1","156.512","12","10","1155.2019999999998","1","4","4","144","At Risk Customers","2014"
"CA-2012-146255","EM-14140","2012-03-07T00:00:00.000Z","2012","3","119.85","48","21","4588.436","2","1","1","211","Low Value Customers","2012"
"CA-2012-146255","EM-14140","2012-03-07T00:00:00.000Z","2012","3","30.44","48","21","4588.436","2","1","1","211","Low Value Customers","2012"
"CA-2012-146255","EM-14140","2012-03-07T00:00:00.000Z","2012","3","69.28","48","21","4588.436","2","1","1","211","Low Value Customers","2012"
"CA-2012-146255","EM-14140","2012-03-07T00:00:00.000Z","2012","3","587.97","48","21","4588.436","2","1","1","211","Low Value Customers","2012"
"CA-2014-104822","RB-19465","2014-10-21T00:00:00.000Z","2014","10","24.55","9","23","4715.466000000001","1","1","1","111","Low Value Customers","2014"
"CA-2012-104486","PO-18850","2012-05-01T00:00:00.000Z","2012","5","12.176","4","22","7473.828200000001","1","1","1","111","Low Value Customers","2012"
"CA-2012-104486","PO-18850","2012-05-01T00:00:00.000Z","2012","5","37.32","4","22","7473.828200000001","1","1","1","111","Low Value Customers","2012"
"CA-2012-104486","PO-18850","2012-05-01T00:00:00.000Z","2012","5","35.06","4","22","7473.828200000001","1","1","1","111","Low Value Customers","2012"
"CA-2014-161557","AG-10900","2014-09-04T00:00:00.000Z","2014","9","108.4","96","21","4510.7970000000005","3","1","1","311","Growing Customers","2014"
"CA-2014-161130","BF-11275","2014-11-04T00:00:00.000Z","2014","11","361.376","57","4","791.9899999999999","3","5","5","355","Loyal Customers","2014"
"US-2012-161347","HG-14845","2012-09-13T00:00:00.000Z","2012","9","2.412","54","10","785.628","3","4","5","345","Loyal Customers","2012"
"US-2012-109015","BS-11590","2012-09-06T00:00:00.000Z","2012","9","8.39","35","10","2454.9280000000003","2","4","3","243","At Risk Customers","2012"
"US-2012-109015","BS-11590","2012-09-06T00:00:00.000Z","2012","9","337.98","35","10","2454.9280000000003","2","4","3","243","At Risk Customers","2012"
"CA-2011-110611","JD-16015","2011-10-06T00:00:00.000Z","2011","10","83.92","112","11","385.43","4","3","5","435","Loyal Customers","2011"
"CA-2014-139080","CS-12250","2014-01-24T00:00:00.000Z","2014","1","19.68","26","28","2754.216","1","1","2","112","Low Value Customers","2014"
"CA-2014-139080","CS-12250","2014-01-24T00:00:00.000Z","2014","1","25.92","26","28","2754.216","1","1","2","112","Low Value Customers","2014"
"CA-2014-139080","CS-12250","2014-01-24T00:00:00.000Z","2014","1","6.48","26","28","2754.216","1","1","2","112","Low Value Customers","2014"
"CA-2014-139080","CS-12250","2014-01-24T00:00:00.000Z","2014","1","86.352","26","28","2754.216","1","1","2","112","Low Value Customers","2014"
"CA-2012-115693","FC-14245","2012-12-10T00:00:00.000Z","2012","12","56.3","70","14","3418.742","3","2","2","322","Growing Customers","2012"
"US-2011-107993","SE-20110","2011-11-25T00:00:00.000Z","2011","11","51.016","9","19","12209.438000000002","1","1","1","111","Low Value Customers","2011"
"CA-2014-110443","CK-12205","2014-11-22T00:00:00.000Z","2014","11","150.8","39","32","3154.855","2","1","2","212","Low Value Customers","2014"
"CA-2014-110443","CK-12205","2014-11-22T00:00:00.000Z","2014","11","1039.992","39","32","3154.855","2","1","2","212","Low Value Customers","2014"
"CA-2014-110443","CK-12205","2014-11-22T00:00:00.000Z","2014","11","51.84","39","32","3154.855","2","1","2","212","Low Value Customers","2014"
"CA-2014-144848","DS-13030","2014-04-05T00:00:00.000Z","2014","4","41.22","93","19","1762.2130000000002","3","1","3","313","Growing Customers","2014"
"CA-2014-144848","DS-13030","2014-04-05T00:00:00.000Z","2014","4","240.37","93","19","1762.2130000000002","3","1","3","313","Growing Customers","2014"
"CA-2014-144848","DS-13030","2014-04-05T00:00:00.000Z","2014","4","119.02","93","19","1762.2130000000002","3","1","3","313","Growing Customers","2014"
"US-2014-147998","SA-20830","2014-05-20T00:00:00.000Z","2014","5","133.12","63","21","4767.3415","3","1","1","311","Growing Customers","2014"
"CA-2013-103919","TP-21565","2013-10-04T00:00:00.000Z","2013","10","38.08","350","10","1936.6399999999996","5","4","3","543","Loyal Customers","2013"
"CA-2013-113425","JK-16120","2013-11-22T00:00:00.000Z","2013","11","113.568","117","17","2932.4840000000004","4","2","2","422","Growing Customers","2013"
"CA-2014-143035","CC-12430","2014-10-04T00:00:00.000Z","2014","10","83.92","0","19","2870.0500000000006","1","1","2","112","Low Value Customers","2014"
"CA-2014-143035","CC-12430","2014-10-04T00:00:00.000Z","2014","10","6.63","0","19","2870.0500000000006","1","1","2","112","Low Value Customers","2014"
"CA-2014-143035","CC-12430","2014-10-04T00:00:00.000Z","2014","10","371.97","0","19","2870.0500000000006","1","1","2","112","Low Value Customers","2014"
"CA-2011-107811","LA-16780","2011-04-29T00:00:00.000Z","2011","4","561.584","154","26","8673.221999999998","4","1","1","411","Growing Customers","2011"
"CA-2011-107811","LA-16780","2011-04-29T00:00:00.000Z","2011","4","99.92","154","26","8673.221999999998","4","1","1","411","Growing Customers","2011"
"CA-2013-163216","AW-10930","2013-10-08T00:00:00.000Z","2013","10","4.928","46","16","2852.9680000000003","2","2","2","222","Low Value Customers","2013"
"US-2013-116442","BP-11230","2013-12-16T00:00:00.000Z","2013","12","14.76","39","6","1181.4900000000002","2","5","4","254","At Risk Customers","2013"
"CA-2014-150623","DB-13360","2014-04-11T00:00:00.000Z","2014","4","99.99","264","6","1081.466","5","5","4","554","Top Customers","2014"
"CA-2014-150623","DB-13360","2014-04-11T00:00:00.000Z","2014","4","286.15","264","6","1081.466","5","5","4","554","Top Customers","2014"
"US-2011-163797","PC-19000","2011-04-08T00:00:00.000Z","2011","4","49.792","882","3","1061.488","5","5","4","554","Top Customers","2011"
"CA-2013-127236","TB-21595","2013-03-30T00:00:00.000Z","2013","3","299.975","285","7","1387.559","5","5","4","554","Top Customers","2013"
"CA-2013-127236","TB-21595","2013-03-30T00:00:00.000Z","2013","3","158.376","285","7","1387.559","5","5","4","554","Top Customers","2013"
"US-2014-104661","TB-21250","2014-01-16T00:00:00.000Z","2014","1","32.784","349","19","1602.376","5","1","4","514","Growing Customers","2014"
"US-2014-104661","TB-21250","2014-01-16T00:00:00.000Z","2014","1","47.984","349","19","1602.376","5","1","4","514","Growing Customers","2014"
"US-2014-104661","TB-21250","2014-01-16T00:00:00.000Z","2014","1","62.592","349","19","1602.376","5","1","4","514","Growing Customers","2014"
"US-2014-104661","TB-21250","2014-01-16T00:00:00.000Z","2014","1","4.276","349","19","1602.376","5","1","4","514","Growing Customers","2014"
"CA-2011-134103","MV-18190","2011-01-31T00:00:00.000Z","2011","1","10.56","19","11","1734.5739999999998","1","3","4","134","At Risk Customers","2011"
"CA-2011-134103","MV-18190","2011-01-31T00:00:00.000Z","2011","1","229.94","19","11","1734.5739999999998","1","3","4","134","At Risk Customers","2011"
"CA-2012-147529","DK-12835","2012-02-07T00:00:00.000Z","2012","2","311.15","21","27","3256.4800000000005","1","1","2","112","Low Value Customers","2012"
"CA-2012-147529","DK-12835","2012-02-07T00:00:00.000Z","2012","2","12.96","21","27","3256.4800000000005","1","1","2","112","Low Value Customers","2012"
"CA-2013-129126","PK-19075","2013-12-15T00:00:00.000Z","2013","12","14.62","9","25","8646.933999999997","1","1","1","111","Low Value Customers","2013"
"CA-2013-129126","PK-19075","2013-12-15T00:00:00.000Z","2013","12","5.76","9","25","8646.933999999997","1","1","1","111","Low Value Customers","2013"
"CA-2013-129126","PK-19075","2013-12-15T00:00:00.000Z","2013","12","21.48","9","25","8646.933999999997","1","1","1","111","Low Value Customers","2013"
"CA-2013-129126","PK-19075","2013-12-15T00:00:00.000Z","2013","12","396.92","9","25","8646.933999999997","1","1","1","111","Low Value Customers","2013"
